iter	Logloss
234	0.01580839609
235	0.01575283095
236	0.01572273005
237	0.01569899773
238	0.01565104825
239	0.01561964398
240	0.01559292674
241	0.01556791799
242	0.0155315155
243	0.01550125324
244	0.01545980519
245	0.01542830857
246	0.0153927535
247	0.01533671152
248	0.0152728664
249	0.01522070645
250	0.01516682323
251	0.01513843726
252	0.01511597803
253	0.01508210037
254	0.01504470566
255	0.01501362151
256	0.014993746
257	0.01494715275
258	0.01491550972
259	0.01488475729
260	0.01485466234
261	0.01480453294
262	0.01478961818
263	0.01476321421
264	0.01471591562
265	0.01467612405
266	0.01462755166
267	0.01458368308
268	0.0145591108
269	0.01452284914
270	0.01450952961
271	0.01447360811
272	0.01444377554
273	0.01441729794
274	0.01438346604
275	0.0143473858
276	0.01433033922
277	0.01426723871
278	0.01423368681
279	0.01421111991
280	0.01418847936
281	0.01416155599
282	0.01412675847
283	0.01410743405
284	0.01408733271
285	0.01405091249
286	0.01401628595
287	0.01399169087
288	0.01396019821
289	0.01391515478
290	0.01386932411
291	0.01384102745
292	0.01382055676
293	0.01379857914
294	0.01378047823
295	0.01375809559
296	0.01373736662
297	0.01371734673
298	0.01368987895
299	0.0136612231
300	0.01363874975
301	0.01361393671
302	0.01357828087
303	0.01354865391
304	0.01352805489
305	0.01350932358
306	0.0134751225
307	0.01343696882
308	0.01339717445
309	0.0133496339
310	0.01331187886
311	0.01326746408
312	0.0132362842
313	0.01320679271
314	0.01316929562
315	0.01313769112
316	0.01311760517
317	0.01308920976
318	0.01307566628
319	0.01305950587
320	0.01304219235
321	0.01301592356
322	0.01299032011
323	0.0129651023
324	0.0129528633
325	0.01290581291
326	0.0128839254
327	0.01287044885
328	0.01284884648
329	0.01281512789
330	0.01277778456
331	0.01274788181
332	0.01271428484
333	0.01270006772
334	0.01267861705
335	0.01266347029
336	0.01263790424
337	0.01261722149
338	0.01259199835
339	0.01257090649
340	0.01254464657
341	0.01253261501
342	0.01251186547
343	0.01247078737
344	0.01244698957
345	0.0124182421
346	0.01238433821
347	0.01236479995
348	0.01234214458
349	0.01232180756
350	0.01228957031
351	0.0122742807
352	0.0122656771
353	0.0122470787
354	0.01222999466
355	0.01221727701
356	0.0121907933
357	0.01217846545
358	0.01216407323
359	0.01214495784
360	0.01211557308
361	0.0120997184
362	0.01207240219
363	0.01204494552
364	0.01202735939
365	0.01199397613
366	0.01197723307
367	0.01195863674
368	0.01192632553
369	0.01190522326
370	0.01188216075
371	0.01186461203
372	0.01183293131
373	0.01179879166
374	0.01178508515
375	0.01176200887
376	0.01174184406
377	0.01172507581
378	0.01170766452
379	0.01168455039
380	0.01166206235
381	0.01161670473
382	0.0115914201
383	0.0115610834
384	0.01153414622
385	0.01151142435
386	0.01149090549
387	0.01147789812
388	0.01146451007
389	0.01145382081
390	0.01143564025
391	0.01142386398
392	0.01140324983
393	0.01137053462
394	0.01133976309
395	0.01131531321
396	0.01128614792
397	0.01126385437
398	0.01124995288
399	0.0112223429
400	0.01120605548
401	0.0111976259
402	0.01118574575
403	0.01116914806
404	0.01115350114
405	0.01112193777
406	0.01110292139
407	0.01108851052
408	0.0110638217
409	0.01103841595
410	0.01102888628
411	0.01101371928
412	0.01099868497
413	0.01097314367
414	0.01095851814
415	0.01093948353
416	0.01091244156
417	0.01089514842
418	0.01087712892
419	0.01085082891
420	0.01083886564
421	0.01080258407
422	0.01078339831
423	0.01077013826
424	0.01076015975
425	0.01074589006
426	0.01073048757
427	0.01070007216
428	0.01067460698
429	0.01065452973
430	0.01062548742
431	0.01061146183
432	0.01059147953
433	0.01058244075
434	0.01055625761
435	0.01052797005
436	0.01052005911
437	0.01051003054
438	0.01049996138
439	0.01048054497
440	0.01046836446
441	0.01044794623
442	0.01042221844
443	0.0104053479
444	0.01039615239
445	0.01038579367
446	0.01037076795
447	0.01035051764
448	0.01031739148
449	0.01030124228
450	0.01027435935
451	0.0102456579
452	0.01023492238
453	0.01020573463
454	0.01017773985
455	0.01016536676
456	0.01015186384
457	0.01013358114
458	0.01012282855
459	0.01010805601
460	0.0100961471
461	0.01008094423
462	0.01007370528
463	0.01005915543
464	0.01004590764
465	0.01002576933
466	0.01000341327
467	0.009991036227
468	0.009977960936
469	0.009961940991
470	0.009943006299
471	0.009925544872
472	0.009906861537
473	0.009891920972
474	0.009868870011
475	0.009841216724
476	0.009829652337
477	0.009803064709
478	0.009780008818
479	0.009749099491
480	0.009729535749
481	0.009718045454
482	0.009706710166
483	0.009695215634
484	0.009679548344
485	0.009672831013
486	0.009649413709
487	0.009628978557
488	0.009605585989
489	0.009592962261
490	0.009576658379
491	0.009557557257
492	0.009551658893
493	0.009541685103
494	0.009527609641
495	0.009508814408
496	0.009499369521
497	0.00947440517
498	0.009456612168
499	0.009433158015
500	0.009421711708
501	0.009404993133
502	0.009384239628
503	0.009368221089
504	0.009362956761
505	0.009348184962
506	0.009338794696
507	0.009326313037
508	0.009312129781
509	0.009291464409
510	0.009282324708
511	0.009266448196
512	0.009255970613
513	0.009249460681
514	0.009240021454
515	0.009218341737
516	0.009211735464
517	0.009198374224
518	0.009182469202
519	0.009158414646
520	0.009138829523
521	0.009131346098
522	0.009115470465
523	0.009100122034
524	0.009083933703
525	0.009069508538
526	0.009063913051
527	0.009046765862
528	0.009040885636
529	0.009028067431
530	0.00901330091
531	0.009001981017
532	0.008989104681
533	0.008971555595
534	0.008964278956
535	0.008940814391
536	0.008929026442
537	0.008917663807
538	0.008908272266
539	0.00888470146
540	0.008865690662
541	0.008857092863
542	0.008848668334
543	0.008831672217
544	0.008821013593
545	0.00881170278
546	0.008791896059
547	0.008778272579
548	0.00875882829
549	0.008731777007
550	0.008714778287
551	0.008684527614
552	0.008669606229
553	0.008651418201
554	0.008635012407
555	0.008625320527
556	0.00861706714
557	0.008613070982
558	0.008597587193
559	0.008585714751
560	0.008575914555
561	0.008561655521
562	0.00854785334
563	0.008536209821
564	0.008527899624
565	0.008513009074
566	0.008501650478
567	0.008490071931
568	0.008477593654
569	0.008465688852
570	0.008455671165
571	0.008445077611
572	0.008429469917
573	0.008420316846
574	0.008412274818
575	0.008394091907
576	0.008382225338
577	0.008377141358
578	0.008361959094
579	0.008347211119
580	0.008341235806
581	0.00832426352
582	0.008313074541
583	0.008295580502
584	0.008284153669
585	0.008257400826
586	0.008237331976
587	0.008227195722
588	0.008220435858
589	0.008201215126
590	0.008194060012
591	0.008172958626
592	0.00816090517
593	0.008138958742
594	0.008125020442
595	0.008108253126
596	0.008078636952
597	0.008061538336
598	0.008037410656
599	0.008018473133
600	0.00800621475
601	0.007999416049
602	0.007983108719
603	0.007972418696
604	0.00796456301
605	0.00795088831
606	0.007934712211
607	0.007923777205
608	0.007915657102
609	0.00789572648
610	0.007881665366
611	0.007877133848
612	0.007867897585
613	0.007857372739
614	0.007847284809
615	0.007836357419
616	0.007820183445
617	0.007809065504
618	0.00778909786
619	0.007781976406
620	0.007769698679
621	0.007762828258
622	0.007737423054
623	0.007729344288
624	0.007715313986
625	0.007710166748
626	0.007701353757
627	0.007687867433
628	0.007670341002
629	0.007656250969
630	0.007641845533
631	0.007632680142
632	0.007623765151
633	0.007609086014
634	0.007587686287
635	0.007584146358
636	0.007571292007
637	0.007568161953
638	0.007555542202
639	0.007536342861
640	0.00753032232
641	0.007520656027
642	0.00750944756
643	0.007497216711
644	0.007482040868
645	0.007472992094
646	0.00746122954
647	0.007447306596
648	0.007433495461
649	0.00742087548
650	0.007408644664
651	0.007400654596
652	0.007387733269
653	0.007374515012
654	0.007367193804
655	0.007357923168
656	0.007340202679
657	0.00732814501
658	0.007316937663
659	0.007302639319
660	0.007294698401
661	0.007281690694
662	0.007268601838
663	0.007256131498
664	0.007246962184
665	0.007225487521
666	0.00721305074
667	0.007200539472
668	0.007189856493
669	0.007177987601
670	0.007169503023
671	0.007153888155
672	0.007141629448
673	0.007129604538
674	0.007120357055
675	0.007111302288
676	0.00710655952
677	0.007095824762
678	0.007086547404
679	0.007082123205
680	0.007071492859
681	0.007063247995
682	0.007052019298
683	0.007046534665
684	0.007039738126
685	0.007034449711
686	0.00702408621
687	0.007007813766
688	0.006997876099
689	0.006987231223
690	0.006978928338
691	0.006972105772
692	0.006960856502
693	0.00694511893
694	0.006937507507
695	0.006928387413
696	0.00691695869
697	0.006899560771
698	0.006889547877
699	0.006878353034
700	0.006868066832
701	0.006858507048
702	0.006854147701
703	0.006838090098
704	0.006828314777
705	0.006823986028
706	0.006818135223
707	0.00681367964
708	0.006801700773
709	0.006789901331
710	0.006780143491
711	0.006773038874
712	0.006763275411
713	0.006740206487
714	0.006728370543
715	0.006720937249
716	0.006708351179
717	0.006700742149
718	0.00669421322
719	0.006686773475
720	0.006672240854
721	0.006658102866
722	0.006647141479
723	0.006639910465
724	0.006625021517
725	0.00661635387
726	0.006607085876
727	0.006595363945
728	0.006577751341
729	0.006565260253
730	0.006557085429
731	0.006546979749
732	0.006542279383
733	0.006526889614
734	0.006518421679
735	0.006502418756
736	0.006497635737
737	0.006493370771
738	0.006482334033
739	0.006473382104
740	0.006467241497
741	0.006451310208
742	0.006436763083
743	0.006426066651
744	0.006415966705
745	0.006406200865
746	0.006401744711
747	0.006391229773
748	0.006384133107
749	0.00637488404
750	0.006372046905
751	0.006363015884
752	0.006352822133
753	0.006342570381
754	0.006336403883
755	0.006330846114
756	0.006319671468
757	0.006305160881
758	0.00629491989
759	0.00628847377
760	0.006283959401
761	0.006276100076
762	0.00626727118
763	0.00626062333
764	0.006252705793
765	0.006246562767
766	0.00623995992
767	0.006231436335
768	0.006227431339
769	0.006221014289
770	0.006211595983
771	0.00620789801
772	0.0061976772
773	0.006189668893
774	0.006176185442
775	0.006167449997
776	0.00616165971
777	0.006154668397
778	0.006146699391
779	0.006134844977
780	0.006128151022
781	0.006116942849
782	0.006109506866
783	0.006100851827
784	0.006097419864
785	0.006090038909
786	0.006084828231
787	0.006080254504
788	0.006062066692
789	0.006059211062
790	0.006045027805
791	0.006035624461
792	0.006026405313
793	0.006013312868
794	0.006005853878
795	0.006003369119
796	0.005991721727
797	0.005980097491
798	0.00597354835
799	0.005966582603
800	0.005954183777
801	0.0059493675
802	0.005944352872
803	0.005938841251
804	0.005930937117
805	0.005926038857
806	0.005918020426
807	0.00591248055
808	0.005907932122
809	0.005899258613
810	0.005894187167
811	0.005887727422
812	0.005878566429
813	0.0058738351
814	0.005866736384
815	0.005862561923
816	0.005855608785
817	0.005845367691
818	0.005837662483
819	0.005830977597
820	0.005825303442
821	0.005821073277
822	0.005813691986
823	0.005800690593
824	0.005795337243
825	0.005784384183
826	0.005772037446
827	0.005765762418
828	0.005760687019
829	0.005752155739
830	0.005747150254
831	0.005740212424
832	0.005732065748
833	0.005727081259
834	0.005725008132
835	0.005719921428
836	0.005711218437
837	0.00570393508
838	0.005696016395
839	0.005690388089
840	0.005686723236
841	0.005683497011
842	0.005666254898
843	0.005659157616
844	0.005649174733
845	0.005642919374
846	0.005635477588
847	0.00562538427
848	0.005620829062
849	0.005614647495
850	0.005610442084
851	0.005606799252
852	0.005596540045
853	0.005591930795
854	0.005588154045
855	0.005578682398
856	0.005572943797
857	0.00556654517
858	0.005561008111
859	0.005558789222
860	0.005542546335
861	0.00553811172
862	0.005529307252
863	0.005522683176
864	0.005513770567
865	0.005504437847
866	0.005496843833
867	0.005490102168
868	0.005485622825
869	0.005482037613
870	0.00547408255
871	0.005469758297
872	0.005461782129
873	0.005457175778
874	0.005452185041
875	0.00544615999
876	0.005437804439
877	0.005435058716
878	0.005430448164
879	0.005424114337
880	0.005419894189
881	0.005411117284
882	0.005397367299
883	0.005389761083
884	0.005385694431
885	0.005380432098
886	0.005370424911
887	0.005365247824
888	0.005361321741
889	0.00535775403
890	0.005349516303
891	0.005344060529
892	0.005336631241
893	0.005328435458
894	0.005325107006
895	0.005319831216
896	0.005315163499
897	0.005308425578
898	0.005305057217
899	0.00530252633
900	0.005298165223
901	0.005287949754
902	0.005284883512
903	0.005276973351
904	0.005272876097
905	0.005262329889
906	0.005258509223
907	0.005251116407
908	0.005245597555
909	0.005241824907
910	0.005238292613
911	0.005230598819
912	0.005223595191
913	0.005217276147
914	0.005212585486
915	0.005208103059
916	0.005194125145
917	0.005187581705
918	0.005181129488
919	0.005173769011
920	0.005164387986
921	0.005158192735
922	0.005151726568
923	0.005146066583
924	0.005141439221
925	0.005137535176
926	0.005134905412
927	0.005126173377
928	0.005120282678
929	0.00511444991
930	0.00511017707
931	0.005100478555
932	0.005091979563
933	0.005082993443
934	0.0050746357
935	0.005070173529
936	0.005061849754
937	0.005059689512
938	0.005050769183
939	0.005042993965
940	0.005036987197
941	0.005031516741
942	0.005024721977
943	0.005013154055
944	0.005007498196
945	0.004989410495
946	0.004984933389
947	0.004978602609
948	0.00497233289
949	0.004965444147
950	0.004956687342
951	0.004948427285
952	0.0049413887
953	0.004932843103
954	0.004928189392
955	0.00492024875
956	0.004913028939
957	0.004907431258
958	0.004900038542
959	0.004895566457
960	0.004891356721
961	0.004883798258
962	0.004880125616
963	0.004877458451
964	0.004870802793
965	0.004868781094
966	0.004860231603
967	0.004856859497
968	0.004852035274
969	0.004845211226
970	0.004837515738
971	0.004834259925
972	0.004832408641
973	0.004826145914
974	0.004822227644
975	0.004816789385
976	0.004813950025
977	0.004812040642
978	0.004808878295
979	0.004805209483
980	0.004800616895
981	0.004791275999
982	0.004784172635
983	0.004779904164
984	0.004776594931
985	0.004774681446
986	0.004767973325
987	0.004762582613
988	0.004756131253
989	0.004753220883
990	0.004746847194
991	0.004739805725
992	0.00473616283
993	0.004728689272
994	0.004725091114
995	0.004717790316
996	0.004712639944
997	0.00470189259
998	0.004695746158
999	0.004692616779
